open,high,low,close,time
1.09295,1.09325,1.09295,1.09312,1335.0
1.09312,1.09321,1.09296,1.09316,1350.0
1.09317,1.09324,1.09305,1.09321,1365.0
1.0932,1.09328,1.09312,1.09316,1380.0
1.09316,1.09317,1.09301,1.09303,1395.0
1.09303,1.09312,1.09299,1.09304,1410.0
1.09304,1.09327,1.09297,1.09309,1425.0
1.09309,1.0935,1.09309,1.09349,1440.0
1.0935,1.09387,1.09347,1.09372,1455.0
1.09371,1.09402,1.09365,1.09394,1470.0
1.09394,1.09413,1.09393,1.09401,1485.0
1.09402,1.09411,1.09379,1.0939,1500.0
1.09391,1.094,1.09376,1.09385,1515.0
1.09385,1.09391,1.09372,1.09377,1530.0
1.09375,1.09391,1.09371,1.0939,1545.0
1.0939,1.09393,1.09365,1.09366,1560.0
1.09365,1.09371,1.09347,1.0936,1575.0
1.09362,1.09371,1.09357,1.0936,1590.0
1.0936,1.09365,1.09327,1.0936,1605.0
1.0936,1.09376,1.09342,1.09372,1620.0
1.09372,1.09379,1.09345,1.09356,1635.0
1.09358,1.09373,1.09353,1.09369,1650.0
1.09368,1.09377,1.09367,1.09369,1665.0
1.09368,1.09376,1.09361,1.09366,1680.0
1.09366,1.09366,1.09325,1.09335,1695.0
1.09337,1.09342,1.09315,1.09316,1710.0
1.09319,1.09327,1.09314,1.09326,1725.0
1.09326,1.09335,1.09322,1.09332,1740.0
1.09331,1.09346,1.09328,1.0934,1755.0
1.09339,1.09347,1.09327,1.09327,1770.0
1.09329,1.09352,1.09329,1.09346,1785.0
1.09347,1.09369,1.09321,1.09324,1800.0
1.09326,1.09337,1.09278,1.09306,1815.0
1.09309,1.09311,1.09251,1.09264,1830.0
1.09264,1.09287,1.0924,1.09241,1845.0
1.09241,1.09258,1.09222,1.09229,1860.0
1.0923,1.09265,1.09188,1.09233,1875.0
1.09233,1.09255,1.09209,1.09225,1890.0
1.09224,1.09258,1.09215,1.0922,1905.0
1.09217,1.09218,1.09151,1.09151,1920.0
1.0915,1.0918,1.09136,1.09141,1935.0
1.09141,1.09157,1.09121,1.09135,1950.0
1.09133,1.09153,1.09093,1.09111,1965.0
1.09111,1.09122,1.0904,1.09068,1980.0
1.09067,1.09099,1.09045,1.09091,1995.0
1.0909,1.09139,1.09089,1.09126,2010.0
1.09126,1.09161,1.09104,1.09145,2025.0
1.09145,1.09191,1.09129,1.09186,2040.0
1.09186,1.0922,1.09176,1.09177,2055.0
1.09178,1.09189,1.09155,1.09162,2070.0
1.09159,1.09189,1.09152,1.09183,2085.0
1.09184,1.09232,1.0918,1.09201,2100.0
1.09202,1.09282,1.09189,1.0926,2115.0
1.09259,1.09349,1.09259,1.09321,2130.0
1.09321,1.09323,1.09261,1.09271,2145.0
1.09271,1.09309,1.09265,1.09286,2160.0
1.09284,1.09306,1.09238,1.09287,2175.0
1.09288,1.09296,1.09155,1.0924,2190.0
1.0924,1.09301,1.0924,1.09291,2205.0
1.09291,1.09325,1.09281,1.09296,2220.0
1.09296,1.09395,1.09293,1.09372,2235.0
1.09373,1.0942,1.09368,1.09404,2250.0
1.09404,1.09495,1.09379,1.09465,2265.0
1.09465,1.0949,1.09426,1.09454,2280.0
1.09451,1.09466,1.09371,1.0944,2295.0
1.0944,1.09474,1.09409,1.09427,2310.0
1.09428,1.09498,1.09411,1.09494,2325.0
1.09496,1.09523,1.09425,1.09463,2340.0
1.09462,1.09557,1.0945,1.09526,2355.0
1.09525,1.09546,1.09486,1.09544,2370.0
1.09546,1.09583,1.09538,1.09558,2385.0
1.09558,1.09558,1.09494,1.09512,2400.0
1.09512,1.09526,1.09457,1.09492,2415.0
1.09493,1.09516,1.09469,1.09482,2430.0
1.09483,1.09513,1.09458,1.09464,2445.0
1.09464,1.09592,1.09463,1.09564,2460.0
1.09564,1.09584,1.09547,1.09556,2475.0
1.09555,1.09616,1.09555,1.0957,2490.0
1.09574,1.09621,1.09571,1.09618,2505.0
1.09619,1.09636,1.0958,1.09587,2520.0
1.09587,1.096,1.09564,1.09596,2535.0
1.09596,1.09607,1.09577,1.09602,2550.0
1.09603,1.09605,1.0956,1.09566,2565.0
1.09566,1.09592,1.0956,1.09585,2580.0
1.09585,1.09597,1.09575,1.09584,2595.0
1.09586,1.09597,1.09575,1.09594,2610.0
1.09594,1.09598,1.09573,1.09596,2625.0
1.09593,1.09619,1.09572,1.09617,2640.0
1.09618,1.09635,1.09583,1.0959,2655.0
1.09591,1.09604,1.0958,1.09581,2670.0
1.09581,1.09592,1.09578,1.09588,2685.0
1.09587,1.09604,1.09573,1.09603,2700.0
1.09604,1.09622,1.096,1.09601,2715.0
1.09601,1.09612,1.09601,1.09604,2730.0
1.09603,1.0961,1.09603,1.0961,2745.0
1.09609,1.09612,1.09601,1.09608,2760.0
1.09608,1.09609,1.0959,1.09596,2775.0
1.09597,1.09606,1.09595,1.09601,2790.0
1.09601,1.09605,1.09591,1.09595,2805.0
1.09593,1.09599,1.09592,1.09594,2820.0
1.09595,1.09603,1.09591,1.09595,2835.0
1.09596,1.09599,1.09585,1.09599,2850.0
1.09598,1.09602,1.0959,1.096,2865.0
1.09599,1.09639,1.09597,1.09634,2880.0
1.09634,1.09648,1.09619,1.09639,2895.0
1.09639,1.09649,1.09612,1.09616,2910.0
1.09617,1.09618,1.09593,1.09612,2925.0
1.09612,1.09619,1.09589,1.09602,2940.0
1.09602,1.09616,1.09594,1.09613,2955.0
1.09613,1.09615,1.0959,1.09598,2970.0
1.09596,1.09615,1.09593,1.09606,2985.0
1.09607,1.09615,1.09591,1.09597,3000.0
1.09598,1.09604,1.09578,1.09579,3015.0
1.09579,1.09589,1.09578,1.09584,3030.0
1.09583,1.09588,1.09556,1.09573,3045.0
1.09573,1.09586,1.09573,1.09581,3060.0
1.0958,1.09599,1.09578,1.09599,3075.0
1.09598,1.09598,1.09579,1.09586,3090.0
1.09585,1.09585,1.09552,1.09553,3105.0
1.09554,1.09573,1.09549,1.09551,3120.0
1.09552,1.0957,1.09548,1.09569,3135.0
1.09569,1.09589,1.09568,1.09579,3150.0
1.0958,1.09589,1.09555,1.09572,3165.0
1.09572,1.09583,1.09564,1.09569,3180.0
1.09568,1.09574,1.09548,1.09554,3195.0
1.09554,1.0957,1.0955,1.09565,3210.0
1.09565,1.09573,1.09558,1.09569,3225.0
1.09569,1.09582,1.09528,1.09531,3240.0
1.09531,1.09557,1.09503,1.09545,3255.0
1.09546,1.09553,1.09496,1.09503,3270.0
1.09503,1.09533,1.09481,1.09497,3285.0
1.09497,1.09498,1.09408,1.09424,3300.0
1.09425,1.09462,1.0941,1.09459,3315.0
1.09458,1.0953,1.09457,1.09524,3330.0
1.09524,1.0953,1.09455,1.09456,3345.0
1.09455,1.09489,1.09409,1.09434,3360.0
1.09435,1.09489,1.09431,1.09489,3375.0
1.09489,1.09599,1.09483,1.09563,3390.0
1.09565,1.09737,1.09553,1.09678,3405.0
1.09679,1.09682,1.096,1.09608,3420.0
1.09609,1.09627,1.09591,1.09614,3435.0
1.09614,1.09643,1.09592,1.09608,3450.0
1.09607,1.09609,1.09524,1.0954,3465.0
1.09541,1.09547,1.09462,1.09477,3480.0
1.09477,1.09502,1.09449,1.0948,3495.0
1.0948,1.09523,1.09462,1.0952,3510.0
1.0952,1.09541,1.09492,1.09535,3525.0
1.09539,1.09591,1.09537,1.09591,3540.0
1.09591,1.09664,1.09581,1.09654,3555.0
1.09654,1.09704,1.09652,1.09664,3570.0
1.09664,1.09695,1.09625,1.09625,3585.0
1.09625,1.09647,1.09521,1.09541,3600.0
1.09542,1.09542,1.09488,1.09517,3615.0
1.09516,1.09588,1.09479,1.09586,3630.0
1.09586,1.09646,1.0958,1.09626,3645.0
1.09625,1.09664,1.09583,1.09613,3660.0
1.09615,1.09619,1.0954,1.09617,3675.0
1.09617,1.09627,1.09564,1.09564,3690.0
1.09564,1.0957,1.09525,1.09556,3705.0
1.09557,1.09916,1.0955,1.09862,3720.0
1.09862,1.09992,1.0983,1.09847,3735.0
1.09848,1.099,1.09823,1.09861,3750.0
1.09862,1.09949,1.09768,1.09944,3765.0
1.09944,1.09962,1.09801,1.09817,3780.0
1.09816,1.09917,1.09804,1.09838,3795.0
1.09838,1.09934,1.0978,1.0993,3810.0
1.09929,1.09943,1.09881,1.0993,3825.0
1.0993,1.09948,1.0987,1.09887,3840.0
1.09887,1.09903,1.09851,1.09877,3855.0
1.09878,1.09897,1.0985,1.09852,3870.0
1.09853,1.09863,1.09817,1.09828,3885.0
1.09828,1.09872,1.09807,1.09808,3900.0
1.09808,1.0986,1.09781,1.09848,3915.0
1.09849,1.09869,1.09749,1.09787,3930.0
1.09787,1.09845,1.09786,1.09826,3945.0
1.09822,1.09851,1.09803,1.09804,3960.0
1.09802,1.09845,1.09789,1.09793,3975.0
1.0979,1.09793,1.0976,1.09774,3990.0
1.09774,1.09805,1.09762,1.098,4005.0
1.098,1.098,1.09713,1.09726,4020.0
1.09726,1.09734,1.09656,1.09691,4035.0
1.09692,1.09707,1.09672,1.09673,4050.0
1.09675,1.09684,1.09653,1.09675,4065.0
1.09675,1.09716,1.0967,1.09701,4080.0
1.09701,1.09704,1.09684,1.09694,4095.0
1.09694,1.09706,1.09692,1.09692,4110.0
1.09691,1.09692,1.09636,1.09638,4125.0
1.09639,1.09642,1.09625,1.0963,4140.0
1.0963,1.09687,1.0963,1.09667,4155.0
1.09667,1.09704,1.09663,1.09682,4170.0
1.09682,1.09715,1.0968,1.09706,4185.0
1.09708,1.09715,1.09668,1.09689,4200.0
1.09688,1.09701,1.09686,1.09697,4215.0
1.09696,1.09702,1.0968,1.09698,4230.0
1.09698,1.09721,1.09697,1.09714,4245.0
1.09714,1.09724,1.09709,1.09723,4260.0
1.09725,1.09735,1.09717,1.09718,4275.0
1.09718,1.09736,1.09715,1.09735,4290.0
1.09736,1.09753,1.09724,1.09749,4305.0
1.09749,1.0976,1.0974,1.09749,4320.0
1.09751,1.09779,1.09749,1.09768,4335.0
1.09769,1.09787,1.09761,1.09785,4350.0
1.09783,1.09787,1.09761,1.09777,4365.0
1.09778,1.09804,1.09775,1.09798,4380.0
1.09798,1.09806,1.09778,1.09782,4395.0
1.09784,1.09792,1.09769,1.0978,4410.0
1.09779,1.09804,1.09774,1.09801,4425.0
1.098,1.09813,1.09798,1.0981,4440.0
1.09809,1.09838,1.09805,1.09826,4455.0
1.09825,1.09828,1.0979,1.09791,4470.0
1.0979,1.09795,1.09785,1.09791,4485.0
1.09791,1.09807,1.09779,1.0978,4500.0
1.09779,1.09783,1.09764,1.09775,4515.0
1.09775,1.09777,1.09765,1.09767,4530.0
1.09766,1.09771,1.09765,1.0977,4545.0
1.09771,1.09777,1.09766,1.0977,4560.0
1.0977,1.09773,1.09736,1.09736,4575.0
1.09736,1.09746,1.09729,1.0973,4590.0
1.0973,1.09739,1.09725,1.09727,4605.0
1.09727,1.09733,1.09705,1.09714,4620.0
1.09715,1.09733,1.09709,1.09729,4635.0
1.09731,1.09742,1.09718,1.09719,4650.0
1.09719,1.09719,1.09679,1.09683,4665.0
1.09681,1.09716,1.09677,1.09693,4680.0
1.09693,1.09781,1.0969,1.09759,4695.0
1.09758,1.09768,1.0973,1.09754,4710.0
1.09754,1.0977,1.09737,1.0975,4725.0
1.09749,1.09771,1.09642,1.09697,4740.0
1.09698,1.0974,1.09697,1.09706,4755.0
1.09704,1.09717,1.09668,1.097,4770.0
1.09701,1.09744,1.09689,1.09738,4785.0
1.09738,1.09749,1.09682,1.09718,4800.0
1.09718,1.09747,1.0971,1.09727,4815.0
1.09727,1.09759,1.09704,1.09745,4830.0
1.09745,1.09748,1.0972,1.09746,4845.0
1.09745,1.09777,1.09727,1.09775,4860.0
1.09776,1.09807,1.0975,1.09807,4875.0
1.09807,1.09821,1.09778,1.09803,4890.0
1.09801,1.09828,1.09786,1.098,4905.0
1.098,1.09809,1.09778,1.09783,4920.0
1.09785,1.09787,1.09774,1.09775,4935.0
1.09776,1.09812,1.09762,1.09811,4950.0
1.09812,1.09852,1.09811,1.09832,4965.0
1.09833,1.09898,1.09794,1.09796,4980.0
1.09796,1.09867,1.0979,1.09866,4995.0
1.09865,1.09888,1.0984,1.0988,5010.0
1.0988,1.09881,1.09835,1.0986,5025.0
1.0986,1.09869,1.09781,1.09784,5040.0
1.09783,1.09818,1.09757,1.09778,5055.0
1.09777,1.0999,1.09625,1.09673,5070.0
1.09675,1.09697,1.0957,1.09609,5085.0
1.09609,1.09682,1.09591,1.09661,5100.0
1.0966,1.09758,1.09626,1.09732,5115.0
1.09734,1.09772,1.09664,1.09675,5130.0
1.09674,1.09699,1.09638,1.09654,5145.0
1.09654,1.09733,1.09631,1.09683,5160.0
1.09684,1.09724,1.09643,1.0972,5175.0
1.09719,1.09828,1.09696,1.09823,5190.0
1.09821,1.09833,1.09784,1.09816,5205.0
1.09816,1.09847,1.09769,1.09845,5220.0
1.09843,1.09869,1.09817,1.0984,5235.0
1.0984,1.0984,1.09735,1.09738,5250.0
1.09737,1.09758,1.09716,1.09751,5265.0
1.09751,1.09757,1.09721,1.09749,5280.0
1.09747,1.09772,1.09722,1.09758,5295.0
1.09757,1.09802,1.0975,1.09798,5310.0
1.09797,1.09844,1.09792,1.09837,5325.0
1.09836,1.09854,1.09823,1.09852,5340.0
1.09852,1.09857,1.09828,1.09848,5355.0
1.09848,1.09856,1.09829,1.09842,5370.0
1.0984,1.09856,1.0983,1.09839,5385.0
1.09839,1.09844,1.09723,1.09735,5400.0
1.09735,1.09787,1.09735,1.09768,5415.0
1.09769,1.09807,1.09765,1.09807,5430.0
1.09807,1.09836,1.09802,1.09814,5445.0
1.09813,1.09841,1.098,1.09828,5460.0
1.09826,1.0984,1.09782,1.098,5475.0
1.09801,1.09811,1.09776,1.09799,5490.0
1.09799,1.0982,1.09798,1.09809,5505.0
1.0981,1.09827,1.09788,1.09819,5520.0
1.09819,1.09828,1.09785,1.09785,5535.0
1.09785,1.09799,1.09778,1.09784,5550.0
1.09783,1.09791,1.09755,1.09782,5565.0
1.09781,1.09811,1.09759,1.09806,5580.0
1.09813,1.09813,1.09805,1.09808,5595.0
1.09807,1.09808,1.098,1.09803,5610.0
1.09802,1.0981,1.09728,1.09784,5625.0
1.09784,1.09827,1.09774,1.09827,5640.0
1.09827,1.09836,1.09813,1.09828,5655.0
1.09829,1.0983,1.0981,1.09812,5670.0
1.09811,1.09822,1.09811,1.09813,5685.0
1.09813,1.09818,1.09806,1.09814,5700.0
1.09814,1.09834,1.09814,1.0983,5715.0
1.09831,1.09835,1.09814,1.09814,5730.0
1.09817,1.09838,1.09815,1.09832,5745.0
1.09832,1.09838,1.09811,1.09816,5760.0
1.09816,1.09851,1.09812,1.0985,5775.0
1.0985,1.09869,1.09841,1.09852,5790.0
1.09852,1.09867,1.09848,1.09862,5805.0
1.09863,1.09893,1.09852,1.09887,5820.0
1.09888,1.09898,1.09881,1.09882,5835.0
1.09881,1.09899,1.09867,1.09872,5850.0
1.09871,1.09883,1.09869,1.09872,5865.0
1.09873,1.09877,1.09857,1.09858,5880.0
1.09857,1.09859,1.09838,1.09847,5895.0
1.09847,1.09852,1.09829,1.09831,5910.0
1.0983,1.09853,1.09827,1.09853,5925.0
1.09852,1.09855,1.0984,1.09843,5940.0
1.09842,1.09846,1.09831,1.09832,5955.0
1.09832,1.09838,1.09811,1.09813,5970.0
1.09814,1.09815,1.09778,1.09778,5985.0
1.09778,1.09803,1.09777,1.09792,6000.0
1.09792,1.0981,1.09787,1.09805,6015.0
1.09805,1.09808,1.09792,1.09803,6030.0
1.09804,1.0981,1.09795,1.09806,6045.0
1.09805,1.09809,1.09788,1.09809,6060.0
1.09809,1.09811,1.09793,1.09794,6075.0
1.09794,1.098,1.09777,1.09783,6090.0
1.09784,1.09797,1.09777,1.09797,6105.0
1.09797,1.098,1.09754,1.09758,6120.0
1.09757,1.09781,1.09752,1.09773,6135.0
1.09773,1.09798,1.09748,1.09795,6150.0
1.09794,1.09809,1.09774,1.09782,6165.0
1.09783,1.0981,1.09763,1.09785,6180.0
1.09786,1.09838,1.09774,1.09775,6195.0
1.09775,1.09776,1.09636,1.09652,6210.0
1.09652,1.09739,1.09652,1.09738,6225.0
1.09737,1.09775,1.09709,1.09712,6240.0
1.09712,1.09728,1.09663,1.0969,6255.0
1.0969,1.09695,1.09631,1.09653,6270.0
1.09653,1.0966,1.09619,1.09643,6285.0
1.09644,1.09661,1.09629,1.09654,6300.0
1.09655,1.09726,1.09646,1.09705,6315.0
1.09705,1.09718,1.0969,1.09706,6330.0
1.09705,1.09728,1.09703,1.09713,6345.0
1.09714,1.09766,1.09711,1.09735,6360.0
1.09735,1.09755,1.09703,1.09714,6375.0
1.09714,1.09755,1.09703,1.09753,6390.0
1.09754,1.09779,1.09742,1.09747,6405.0
1.09746,1.09845,1.09739,1.09843,6420.0
1.09844,1.09898,1.09826,1.09839,6435.0
1.09839,1.0985,1.09791,1.09817,6450.0
1.09816,1.09817,1.09761,1.09795,6465.0
1.09796,1.09903,1.09794,1.09895,6480.0
1.09896,1.09948,1.09886,1.09916,6495.0
1.09915,1.09946,1.09913,1.09934,6510.0
1.09934,1.09945,1.09895,1.09896,6525.0
1.09895,1.0998,1.09881,1.0994,6540.0
1.09939,1.09964,1.09899,1.09907,6555.0
1.09906,1.09907,1.09867,1.09888,6570.0
1.09891,1.0996,1.0987,1.09948,6585.0
1.09949,1.10004,1.09903,1.09924,6600.0
1.09924,1.09956,1.09904,1.09911,6615.0
1.09911,1.09935,1.09884,1.09915,6630.0
1.09915,1.09952,1.09903,1.09934,6645.0
1.09932,1.09986,1.0992,1.09935,6660.0
1.09935,1.09993,1.09921,1.09957,6675.0
1.09958,1.09973,1.09894,1.09898,6690.0
1.09898,1.09933,1.09886,1.09886,6705.0
1.09886,1.09892,1.09832,1.09833,6720.0
1.09832,1.09839,1.09801,1.09824,6735.0
1.09824,1.09832,1.09782,1.09793,6750.0
1.09792,1.09833,1.09789,1.09811,6765.0
1.0981,1.0983,1.09794,1.09827,6780.0
1.09827,1.09847,1.09818,1.09821,6795.0
1.09821,1.09823,1.09727,1.09734,6810.0
1.09734,1.0977,1.0969,1.09764,6825.0
1.09764,1.09779,1.09743,1.09759,6840.0
1.09758,1.09814,1.09758,1.0978,6855.0
1.0978,1.09782,1.09731,1.0974,6870.0
1.09739,1.0975,1.09726,1.09729,6885.0
1.09727,1.0975,1.09722,1.09737,6900.0
1.09739,1.09766,1.09726,1.09729,6915.0
1.09729,1.09752,1.09703,1.09714,6930.0
1.09713,1.09739,1.09708,1.09736,6945.0
1.09736,1.09751,1.0972,1.09723,6960.0
1.09723,1.09728,1.09715,1.09717,6975.0
1.09716,1.09723,1.09707,1.09709,6990.0
1.09709,1.09714,1.0969,1.09701,7005.0
1.09702,1.0971,1.09688,1.09706,7020.0
1.09706,1.0971,1.097,1.0971,7035.0
1.0971,1.0971,1.09682,1.09694,7050.0
1.09699,1.09711,1.09694,1.09709,7065.0
1.0971,1.09722,1.09705,1.09714,7080.0
1.09714,1.09718,1.09708,1.09718,7095.0
1.09719,1.0973,1.09717,1.09722,7110.0
1.09723,1.09726,1.09718,1.09721,7125.0
1.09721,1.09725,1.09715,1.09719,7140.0
1.09721,1.09724,1.09707,1.09718,7155.0
1.09719,1.09724,1.09708,1.09724,7170.0
1.09724,1.09728,1.09718,1.09718,7185.0
1.09719,1.09731,1.09713,1.09724,7200.0
1.09725,1.09742,1.09716,1.09717,7215.0
1.09716,1.09723,1.09691,1.09692,7230.0
1.09692,1.09695,1.09676,1.09684,7245.0
1.09684,1.09696,1.09648,1.09694,7260.0
1.09693,1.09743,1.09693,1.09719,7275.0
1.09719,1.09723,1.09702,1.09718,7290.0
1.09719,1.09745,1.09719,1.09738,7305.0
1.09738,1.09749,1.09732,1.09734,7320.0
1.09733,1.0978,1.09729,1.0978,7335.0
1.0978,1.09783,1.09758,1.09768,7350.0
1.09768,1.09769,1.09744,1.09759,7365.0
1.0976,1.09765,1.09751,1.09763,7380.0
1.09764,1.09767,1.09754,1.09754,7395.0
1.09753,1.09759,1.09732,1.09735,7410.0
1.09736,1.09747,1.0973,1.09746,7425.0
1.09745,1.09755,1.09739,1.09743,7440.0
1.09743,1.09753,1.09741,1.09746,7455.0
1.09746,1.09759,1.09742,1.09759,7470.0
1.09758,1.09758,1.09746,1.09757,7485.0
1.09758,1.09765,1.09751,1.09751,7500.0
1.09751,1.09758,1.09735,1.09744,7515.0
1.09744,1.09783,1.09743,1.0978,7530.0
1.09778,1.09785,1.09765,1.09766,7545.0
1.09766,1.09819,1.09749,1.09818,7560.0
1.09818,1.09824,1.09792,1.09797,7575.0
1.09797,1.09829,1.09787,1.0982,7590.0
1.09821,1.09851,1.09812,1.09826,7605.0
1.09826,1.09845,1.09806,1.09821,7620.0
1.09821,1.09841,1.09772,1.09824,7635.0
1.09823,1.09838,1.09777,1.09783,7650.0
1.09783,1.09823,1.09775,1.098,7665.0
1.098,1.09834,1.09763,1.09818,7680.0
1.09818,1.09885,1.09795,1.09873,7695.0
1.09873,1.09897,1.09842,1.09853,7710.0
1.09854,1.09913,1.09842,1.09874,7725.0
1.09874,1.09917,1.09874,1.09906,7740.0
1.09906,1.09924,1.0986,1.09866,7755.0
1.09865,1.0988,1.09851,1.09861,7770.0
1.09861,1.0988,1.09825,1.09865,7785.0
1.09865,1.09893,1.0985,1.09889,7800.0
1.09891,1.09947,1.0986,1.09944,7815.0
1.09945,1.09958,1.09921,1.09947,7830.0
1.09947,1.09954,1.09874,1.09889,7845.0
1.0989,1.09924,1.09851,1.09907,7860.0
1.09908,1.09923,1.09886,1.09905,7875.0
1.09903,1.09926,1.09865,1.09906,7890.0
1.09906,1.09909,1.09861,1.09869,7905.0
1.09868,1.09897,1.09844,1.09855,7920.0
1.09855,1.0987,1.09833,1.09866,7935.0
1.09867,1.09923,1.09838,1.09878,7950.0
1.09879,1.09926,1.09877,1.09883,7965.0
1.09885,1.09889,1.0983,1.09847,7980.0
1.09846,1.09859,1.09712,1.09716,7995.0
1.09716,1.09778,1.09695,1.09769,8010.0
1.09769,1.09784,1.09728,1.09757,8025.0
1.09757,1.09792,1.09673,1.09741,8040.0
1.09741,1.09756,1.09632,1.09644,8055.0
1.09646,1.0969,1.09619,1.09636,8070.0
1.09636,1.09655,1.09551,1.09563,8085.0
1.09561,1.09614,1.09531,1.09572,8100.0
1.09571,1.0958,1.09481,1.09503,8115.0
1.09502,1.09522,1.09472,1.09482,8130.0
1.09482,1.09501,1.09449,1.0948,8145.0
1.09478,1.09504,1.09452,1.09491,8160.0
1.09492,1.09541,1.09476,1.09537,8175.0
1.09538,1.0957,1.09526,1.09568,8190.0
1.09567,1.09572,1.09527,1.09539,8205.0
1.09541,1.09557,1.09495,1.09536,8220.0
1.09537,1.09558,1.09509,1.09511,8235.0
1.09511,1.09523,1.09472,1.0952,8250.0
1.09521,1.09554,1.09518,1.09552,8265.0
1.09553,1.09555,1.09506,1.09523,8280.0
1.09523,1.09523,1.0946,1.09492,8295.0
1.09492,1.09615,1.09458,1.09548,8310.0
1.09548,1.09548,1.09409,1.09476,8325.0
1.09479,1.09622,1.09453,1.09573,8340.0
1.09572,1.09584,1.09506,1.09553,8355.0
1.09553,1.09589,1.09528,1.09589,8370.0
1.09588,1.09592,1.09535,1.09555,8385.0
1.09554,1.09567,1.09521,1.09554,8400.0
1.09555,1.09573,1.09533,1.09537,8415.0
1.09538,1.09582,1.09536,1.09556,8430.0
