open,high,low,close,time
1.08082,1.08082,1.07829,1.07893,145440.0
1.07894,1.07905,1.07828,1.07882,145680.0
1.07882,1.07936,1.07871,1.07901,145920.0
1.07902,1.07971,1.07892,1.07955,146160.0
1.07956,1.082,1.07902,1.08034,146400.0
1.08034,1.08613,1.07962,1.08596,146640.0
1.08592,1.08635,1.08468,1.0855,146880.0
1.0855,1.08578,1.08132,1.08385,147120.0
1.08386,1.08423,1.08219,1.08236,147360.0
1.08236,1.08236,1.0805,1.08134,147600.0
1.08134,1.08418,1.08125,1.08215,147840.0
1.08216,1.08598,1.0813,1.08557,148080.0
1.08557,1.0872,1.08458,1.08475,148320.0
1.08474,1.08569,1.08414,1.08506,148560.0
1.08507,1.08675,1.0845,1.08658,148800.0
1.08658,1.08659,1.08475,1.08575,149040.0
1.08576,1.08659,1.083,1.08359,149280.0
1.08359,1.08564,1.083,1.08545,149520.0
1.08544,1.08902,1.0854,1.0884,149760.0
1.0884,1.08863,1.08754,1.08788,150000.0
1.08787,1.08797,1.08624,1.0866,150240.0
1.08659,1.08783,1.0865,1.08715,150480.0
1.08715,1.08976,1.08696,1.08772,150720.0
1.08772,1.09086,1.08549,1.0866,150960.0
1.0866,1.08996,1.0864,1.08979,151200.0
1.08979,1.08998,1.08768,1.08806,151440.0
1.08809,1.09144,1.08808,1.09053,151680.0
1.09052,1.09179,1.09032,1.09138,151920.0
1.09139,1.09478,1.09124,1.09457,152160.0
1.09458,1.10064,1.09414,1.09946,152400.0
1.09946,1.09952,1.09647,1.09862,152640.0
1.09861,1.10048,1.09807,1.09992,152880.0
1.09992,1.10052,1.09822,1.09913,153120.0
1.09913,1.1008,1.09857,1.09976,153360.0
1.09976,1.1053,1.09913,1.10097,153600.0
1.10096,1.10097,1.09509,1.09782,153840.0
1.09781,1.10328,1.09666,1.10303,154080.0
1.10303,1.10739,1.10225,1.10501,154320.0
1.10501,1.10648,1.10362,1.10537,154560.0
1.10536,1.10777,1.10382,1.10763,154800.0
1.10766,1.11086,1.10602,1.11075,155040.0
1.11074,1.11644,1.10997,1.11217,155280.0
1.11217,1.11845,1.11121,1.11636,155520.0
1.11637,1.11645,1.11237,1.11447,155760.0
1.11447,1.1146,1.11202,1.11395,156000.0
1.11394,1.11555,1.11183,1.11217,156240.0
1.11215,1.11387,1.11002,1.11175,156480.0
1.11174,1.12134,1.10953,1.11896,156720.0
1.11895,1.1195,1.11405,1.11811,156960.0
1.1181,1.1185,1.11671,1.11763,157200.0
1.11764,1.11797,1.11601,1.11623,157440.0
1.11624,1.11635,1.11432,1.11515,157680.0
1.11517,1.11875,1.11359,1.11448,157920.0
1.11449,1.11509,1.10955,1.11256,158160.0
1.11257,1.11454,1.11193,1.11402,158400.0
1.11403,1.11421,1.11305,1.11387,158640.0
1.11386,1.11436,1.11327,1.11387,158880.0
1.11386,1.114,1.11246,1.11246,159120.0
1.11247,1.11829,1.11195,1.1182,159360.0
1.1182,1.12013,1.11669,1.11848,159600.0
1.11847,1.12178,1.11793,1.1201,159840.0
1.12011,1.12447,1.11938,1.1223,160080.0
1.12229,1.12487,1.12112,1.12297,160320.0
1.12297,1.1239,1.1219,1.12354,160560.0
1.12352,1.13405,1.12288,1.13282,160800.0
1.13282,1.13546,1.12872,1.13115,161040.0
1.13115,1.13302,1.1288,1.13122,161280.0
1.13126,1.13947,1.12804,1.13754,161520.0
1.13754,1.14954,1.13559,1.13884,161760.0
1.13884,1.14269,1.1371,1.14018,162000.0
1.1402,1.14754,1.13653,1.14237,162240.0
1.14239,1.14844,1.1376,1.1436,162480.0
1.14361,1.1479,1.1412,1.1456,162720.0
1.14555,1.14664,1.14211,1.14355,162960.0
1.14355,1.14362,1.13718,1.14119,163200.0
1.14122,1.14143,1.13319,1.134,163440.0
1.13403,1.1401,1.13359,1.1353,163680.0
1.1353,1.13942,1.13453,1.1372,163920.0
1.13724,1.13857,1.12856,1.12908,164160.0
1.12907,1.13097,1.12749,1.13076,164400.0
1.13076,1.13283,1.13001,1.13254,164640.0
1.13255,1.13667,1.13191,1.13516,164880.0
1.13515,1.13577,1.13013,1.13236,165120.0
1.13236,1.13517,1.13051,1.13055,165360.0
1.13058,1.1309,1.12573,1.12751,165600.0
1.12752,1.12811,1.12501,1.12561,165840.0
1.1256,1.13336,1.1254,1.13193,166080.0
1.1319,1.13199,1.12855,1.12918,166320.0
1.12917,1.13195,1.12273,1.12368,166560.0
1.12368,1.13013,1.11317,1.11388,166800.0
1.11388,1.12166,1.1055,1.11763,167040.0
1.11762,1.12263,1.11599,1.1179,167280.0
1.11791,1.12087,1.11522,1.12027,167520.0
1.12028,1.12213,1.11899,1.11999,167760.0
1.12,1.1214,1.11529,1.11606,168000.0
1.11606,1.11862,1.10977,1.1104,168240.0
1.11041,1.11199,1.1055,1.10676,168480.0
1.10678,1.11996,1.10572,1.11624,168720.0
1.11625,1.11941,1.10849,1.10984,168960.0
1.10984,1.11534,1.10905,1.11381,169200.0
1.11376,1.12366,1.11284,1.11666,169440.0
1.11668,1.12004,1.11001,1.11003,169680.0
1.11002,1.11774,1.10942,1.11613,169920.0
1.11613,1.11862,1.11522,1.1173,170160.0
1.11732,1.11891,1.11583,1.11693,170400.0
1.11694,1.11857,1.11562,1.11576,170640.0
1.11575,1.11578,1.1025,1.10351,170880.0
1.10352,1.1039,1.0955,1.09731,171120.0
1.09728,1.10202,1.0958,1.10004,171360.0
1.10008,1.10228,1.09834,1.10168,171600.0
1.10167,1.10227,1.09847,1.10132,171840.0
1.10134,1.10451,1.10023,1.10056,172080.0
1.10056,1.10183,1.09556,1.10031,172320.0
1.1003,1.10052,1.08625,1.08742,172560.0
1.08742,1.08884,1.08016,1.08703,172800.0
1.08702,1.09351,1.08529,1.09348,173040.0
1.09347,1.09818,1.08773,1.08812,173280.0
1.08813,1.09475,1.08807,1.09278,173520.0
1.0928,1.09363,1.07793,1.07811,173760.0
1.07812,1.08394,1.07259,1.07925,174000.0
1.0793,1.08003,1.0655,1.06754,174240.0
1.06754,1.07057,1.06543,1.06659,174480.0
1.06665,1.07492,1.06527,1.07263,174720.0
1.07262,1.07798,1.07161,1.07503,174960.0
1.07504,1.08309,1.0706,1.07362,175200.0
1.07363,1.07602,1.06774,1.07205,175440.0
1.07214,1.07482,1.06382,1.06546,175680.0
1.06548,1.07044,1.06357,1.06678,175920.0
1.06677,1.07299,1.06577,1.07207,176160.0
1.07208,1.07684,1.07116,1.07451,176400.0
1.0745,1.07452,1.06671,1.0697,176640.0
1.06969,1.08279,1.06664,1.08052,176880.0
1.08053,1.08086,1.07235,1.07307,177120.0
1.07306,1.07519,1.07199,1.07461,177360.0
1.07464,1.08227,1.07444,1.0808,177600.0
1.0808,1.0866,1.07757,1.08283,177840.0
1.08282,1.08879,1.08079,1.08787,178080.0
1.08787,1.08793,1.0769,1.07731,178320.0
1.07731,1.0821,1.07497,1.07505,178560.0
1.07505,1.0815,1.07457,1.08134,178800.0
1.08133,1.08237,1.07599,1.08137,179040.0
1.08138,1.08242,1.07922,1.08227,179280.0
1.08228,1.08494,1.07928,1.08095,179520.0
1.08095,1.08323,1.07968,1.08025,179760.0
1.08024,1.08815,1.07848,1.08705,180000.0
1.08706,1.08938,1.08662,1.08842,180240.0
1.0884,1.09336,1.08742,1.0912,180480.0
1.09121,1.09238,1.08967,1.09233,180720.0
1.09234,1.09673,1.08979,1.0959,180960.0
1.0959,1.10011,1.09273,1.0992,181200.0
1.0992,1.10459,1.09861,1.1034,181440.0
1.1034,1.10587,1.10229,1.10414,181680.0
1.10411,1.10785,1.10249,1.10641,181920.0
1.1064,1.10868,1.10352,1.10436,182160.0
1.10435,1.10474,1.09905,1.10286,182400.0
1.10284,1.10314,1.09533,1.1019,182640.0
1.10191,1.11263,1.10187,1.1123,182880.0
1.11231,1.11473,1.11049,1.11172,183120.0
1.11173,1.1144,1.10843,1.10854,183360.0
1.10848,1.1106,1.10603,1.10763,183600.0
1.10763,1.10958,1.10561,1.10586,183840.0
1.10586,1.10646,1.101,1.10276,184080.0
1.10274,1.10459,1.10109,1.10434,184320.0
1.10433,1.10556,1.10247,1.10288,184560.0
1.10288,1.10427,1.09832,1.10261,184800.0
1.10261,1.10331,1.09908,1.09977,185040.0
1.09975,1.10041,1.09265,1.09375,185280.0
1.09374,1.10002,1.09336,1.09916,185520.0
1.09915,1.10272,1.09649,1.10044,185760.0
1.10045,1.1039,1.10029,1.10306,186000.0
1.10305,1.10372,1.10056,1.10246,186240.0
1.10246,1.10329,1.09722,1.09785,186480.0
1.09782,1.09831,1.09165,1.09481,186720.0
1.09485,1.09487,1.09166,1.09321,186960.0
1.09319,1.09423,1.09026,1.09401,187200.0
1.094,1.09697,1.0938,1.09479,187440.0
