open,high,low,close,time
1.08985,1.09008,1.08948,1.08963,60.0
1.08963,1.08964,1.08887,1.089,120.0
1.08899,1.08912,1.08856,1.08867,180.0
1.08869,1.089,1.08863,1.08865,240.0
1.08865,1.0894,1.08865,1.08906,300.0
1.08905,1.08932,1.08872,1.08891,360.0
1.08891,1.08906,1.0879,1.0885,420.0
1.08851,1.0894,1.0884,1.08899,480.0
1.08899,1.08954,1.08851,1.08931,540.0
1.08931,1.09017,1.0893,1.08932,600.0
1.08931,1.09056,1.08917,1.09024,660.0
1.09023,1.09078,1.08956,1.08985,720.0
1.08985,1.09,1.08892,1.08952,780.0
1.08954,1.09098,1.08845,1.09097,840.0
1.09096,1.09213,1.0903,1.09192,900.0
1.09193,1.09345,1.09189,1.09307,960.0
1.09307,1.09428,1.09275,1.09375,1020.0
1.09374,1.09401,1.09251,1.09318,1080.0
1.09319,1.09369,1.09301,1.09353,1140.0
1.09352,1.09385,1.0933,1.09353,1200.0
1.09353,1.09373,1.09309,1.0932,1260.0
1.09321,1.09351,1.09277,1.09298,1320.0
1.09295,1.09328,1.09295,1.09316,1380.0
1.09316,1.0935,1.09297,1.09349,1440.0
1.0935,1.09413,1.09347,1.0939,1500.0
1.09391,1.094,1.09365,1.09366,1560.0
1.09365,1.09376,1.09327,1.09372,1620.0
1.09372,1.09379,1.09345,1.09366,1680.0
1.09366,1.09366,1.09314,1.09332,1740.0
1.09331,1.09369,1.09321,1.09324,1800.0
1.09326,1.09337,1.09222,1.09229,1860.0
1.0923,1.09265,1.09151,1.09151,1920.0
1.0915,1.0918,1.0904,1.09068,1980.0
1.09067,1.09191,1.09045,1.09186,2040.0
1.09186,1.09232,1.09152,1.09201,2100.0
1.09202,1.09349,1.09189,1.09286,2160.0
1.09284,1.09325,1.09155,1.09296,2220.0
1.09296,1.09495,1.09293,1.09454,2280.0
1.09451,1.09523,1.09371,1.09463,2340.0
1.09462,1.09583,1.0945,1.09512,2400.0
1.09512,1.09592,1.09457,1.09564,2460.0
1.09564,1.09636,1.09547,1.09587,2520.0
1.09587,1.09607,1.0956,1.09585,2580.0
1.09585,1.09619,1.09572,1.09617,2640.0
1.09618,1.09635,1.09573,1.09603,2700.0
1.09604,1.09622,1.096,1.09608,2760.0
1.09608,1.09609,1.0959,1.09594,2820.0
1.09595,1.09639,1.09585,1.09634,2880.0
1.09634,1.09649,1.09589,1.09602,2940.0
1.09602,1.09616,1.0959,1.09597,3000.0
1.09598,1.09604,1.09556,1.09581,3060.0
1.0958,1.09599,1.09549,1.09551,3120.0
1.09552,1.09589,1.09548,1.09569,3180.0
1.09568,1.09582,1.09528,1.09531,3240.0
1.09531,1.09557,1.09408,1.09424,3300.0
1.09425,1.0953,1.09409,1.09434,3360.0
1.09435,1.09737,1.09431,1.09608,3420.0
1.09609,1.09643,1.09462,1.09477,3480.0
1.09477,1.09591,1.09449,1.09591,3540.0
1.09591,1.09704,1.09521,1.09541,3600.0
1.09542,1.09664,1.09479,1.09613,3660.0
1.09615,1.09916,1.09525,1.09862,3720.0
1.09862,1.09992,1.09768,1.09817,3780.0
1.09816,1.09948,1.0978,1.09887,3840.0
1.09887,1.09903,1.09807,1.09808,3900.0
1.09808,1.09869,1.09749,1.09804,3960.0
1.09802,1.09845,1.09713,1.09726,4020.0
1.09726,1.09734,1.09653,1.09701,4080.0
1.09701,1.09706,1.09625,1.0963,4140.0
1.0963,1.09715,1.0963,1.09689,4200.0
1.09688,1.09724,1.0968,1.09723,4260.0
1.09725,1.0976,1.09715,1.09749,4320.0
1.09751,1.09804,1.09749,1.09798,4380.0
1.09798,1.09813,1.09769,1.0981,4440.0
1.09809,1.09838,1.09779,1.0978,4500.0
1.09779,1.09783,1.09764,1.0977,4560.0
1.0977,1.09773,1.09705,1.09714,4620.0
1.09715,1.09742,1.09677,1.09693,4680.0
1.09693,1.09781,1.09642,1.09697,4740.0
1.09698,1.09749,1.09668,1.09718,4800.0
1.09718,1.09777,1.09704,1.09775,4860.0
1.09776,1.09828,1.0975,1.09783,4920.0
1.09785,1.09898,1.09762,1.09796,4980.0
1.09796,1.09888,1.09781,1.09784,5040.0
1.09783,1.0999,1.0957,1.09661,5100.0
1.0966,1.09772,1.09626,1.09683,5160.0
1.09684,1.09847,1.09643,1.09845,5220.0
1.09843,1.09869,1.09716,1.09749,5280.0
1.09747,1.09854,1.09722,1.09852,5340.0
1.09852,1.09857,1.09723,1.09735,5400.0
1.09735,1.09841,1.09735,1.09828,5460.0
1.09826,1.0984,1.09776,1.09819,5520.0
1.09819,1.09828,1.09755,1.09806,5580.0
1.09813,1.09827,1.09728,1.09827,5640.0
1.09827,1.09836,1.09806,1.09814,5700.0
1.09814,1.09838,1.09811,1.09816,5760.0
1.09816,1.09893,1.09812,1.09887,5820.0
1.09888,1.09899,1.09857,1.09858,5880.0
1.09857,1.09859,1.09827,1.09843,5940.0
1.09842,1.09846,1.09777,1.09792,6000.0
1.09792,1.0981,1.09787,1.09809,6060.0
1.09809,1.09811,1.09754,1.09758,6120.0
1.09757,1.0981,1.09748,1.09785,6180.0
1.09786,1.09838,1.09636,1.09712,6240.0
1.09712,1.09728,1.09619,1.09654,6300.0
1.09655,1.09766,1.09646,1.09735,6360.0
1.09735,1.09845,1.09703,1.09843,6420.0
1.09844,1.09903,1.09761,1.09895,6480.0
1.09896,1.0998,1.09881,1.0994,6540.0
1.09939,1.10004,1.09867,1.09924,6600.0
1.09924,1.09986,1.09884,1.09935,6660.0
1.09935,1.09993,1.09832,1.09833,6720.0
1.09832,1.09839,1.09782,1.09827,6780.0
1.09827,1.09847,1.0969,1.09759,6840.0
1.09758,1.09814,1.09722,1.09737,6900.0
1.09739,1.09766,1.09703,1.09723,6960.0
1.09723,1.09728,1.09688,1.09706,7020.0
1.09706,1.09722,1.09682,1.09714,7080.0
1.09714,1.0973,1.09708,1.09719,7140.0
1.09721,1.09731,1.09707,1.09724,7200.0
1.09725,1.09742,1.09648,1.09694,7260.0
1.09693,1.09749,1.09693,1.09734,7320.0
1.09733,1.09783,1.09729,1.09763,7380.0
1.09764,1.09767,1.0973,1.09743,7440.0
1.09743,1.09765,1.09741,1.09751,7500.0
1.09751,1.09819,1.09735,1.09818,7560.0
1.09818,1.09851,1.09787,1.09821,7620.0
1.09821,1.09841,1.09763,1.09818,7680.0
1.09818,1.09917,1.09795,1.09906,7740.0
1.09906,1.09924,1.09825,1.09889,7800.0
1.09891,1.09958,1.09851,1.09907,7860.0
1.09908,1.09926,1.09844,1.09855,7920.0
1.09855,1.09926,1.0983,1.09847,7980.0
1.09846,1.09859,1.09673,1.09741,8040.0
1.09741,1.09756,1.09531,1.09572,8100.0
1.09571,1.0958,1.09449,1.09491,8160.0
1.09492,1.09572,1.09476,1.09536,8220.0
1.09537,1.09558,1.09472,1.09523,8280.0
1.09523,1.09622,1.09409,1.09573,8340.0
1.09572,1.09592,1.09506,1.09554,8400.0
1.09555,1.09582,1.09533,1.0957,8460.0
1.0957,1.09578,1.09507,1.09567,8520.0
1.09567,1.09589,1.0955,1.09585,8580.0
1.09583,1.09612,1.09583,1.09594,8640.0
1.09595,1.096,1.09548,1.09587,8700.0
1.09587,1.09632,1.0958,1.0962,8760.0
1.0962,1.09656,1.09616,1.09646,8820.0
1.09645,1.09651,1.09626,1.09631,8880.0
1.0963,1.09646,1.09608,1.09621,8940.0
1.09621,1.09625,1.09578,1.09579,9000.0
1.09578,1.09659,1.09557,1.09644,9060.0
1.09646,1.09837,1.09633,1.09817,9120.0
1.09816,1.09899,1.09791,1.09881,9180.0
1.09882,1.099,1.09761,1.09884,9240.0
1.09884,1.0989,1.09755,1.09802,9300.0
1.09803,1.09834,1.09734,1.09791,9360.0
1.09791,1.0983,1.09715,1.09787,9420.0
1.09787,1.09835,1.0976,1.09807,9480.0
1.09807,1.09837,1.09744,1.09774,9540.0
1.09776,1.09832,1.09755,1.09769,9600.0
1.09768,1.09772,1.09701,1.09733,9660.0
1.09734,1.09819,1.0973,1.09772,9720.0
1.09772,1.09779,1.09714,1.09744,9780.0
1.09743,1.09787,1.09706,1.09736,9840.0
1.09735,1.09738,1.09678,1.09735,9900.0
1.09738,1.09745,1.0972,1.09739,9960.0
1.09739,1.09855,1.09737,1.09846,10020.0
1.09847,1.09896,1.09819,1.09828,10080.0
1.09828,1.09867,1.09801,1.09805,10140.0
1.09806,1.09932,1.09797,1.09873,10200.0
1.09872,1.09931,1.09863,1.09894,10260.0
1.09893,1.09908,1.09879,1.0988,10320.0
1.0988,1.09886,1.09849,1.09867,10380.0
1.09867,1.09883,1.09837,1.0986,10440.0
1.0986,1.10095,1.09831,1.10073,10500.0
1.10073,1.10194,1.10069,1.10171,10560.0
1.10171,1.10196,1.10121,1.10151,10620.0
1.10152,1.10335,1.10149,1.10308,10680.0
1.10309,1.10336,1.10247,1.10264,10740.0
1.10265,1.10337,1.10211,1.10268,10800.0
1.10269,1.10331,1.10179,1.10265,10860.0
1.10266,1.10273,1.10157,1.10172,10920.0
1.1017,1.10242,1.10071,1.10084,10980.0
1.10086,1.10235,1.1002,1.10223,11040.0
1.10225,1.10235,1.10132,1.10207,11100.0
1.10207,1.10221,1.10117,1.10142,11160.0
1.10144,1.10175,1.10038,1.10038,11220.0
1.10039,1.10094,1.10028,1.1007,11280.0
1.1007,1.1008,1.10043,1.10054,11340.0
1.10057,1.10085,1.10041,1.10075,11400.0
1.10076,1.10079,1.10053,1.10068,11460.0
1.10069,1.10112,1.1006,1.10105,11520.0
1.10106,1.10137,1.10046,1.1007,11580.0
1.10069,1.1017,1.1006,1.10169,11640.0
1.10169,1.10178,1.10166,1.10169,11700.0
1.1017,1.10174,1.10147,1.10157,11760.0
1.10157,1.10194,1.10145,1.10149,11820.0
1.1015,1.10193,1.1014,1.10143,11880.0
1.10143,1.10227,1.10119,1.10178,11940.0
1.10178,1.10202,1.10089,1.10119,12000.0
1.10119,1.10157,1.10007,1.10156,12060.0
1.10156,1.10253,1.10139,1.10217,12120.0
1.10218,1.10399,1.102,1.10393,12180.0
